scheme_id,scheme_name,category_name,fwd_return,fwd_alpha,hist_return,hist_volatility,hist_hit_rate,max_drawdown,max_tenure_years,num_managers,aum_percentile,ter,cohort,is_team
4625,HDFC Large Cap Fund,Large Cap Fund,0.532484076433121,0.018042538461440216,0.45270748306869363,0.14197250096005307,0.5,-0.10854789580526435,16.53388090349076,2.0,0.994361750112765,1.23,2019,1
4626,HSBC Large Cap Fund,Large Cap Fund,0.4697992300211923,-0.04464230795048851,0.4890708417125112,0.12512344409248677,0.3888888888888889,-0.12704245971709974,6.595482546201232,1.0,0.9055029318899414,1.23,2019,0
4628,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund),Large Cap Fund,0.595852729581041,0.08141119160936017,0.4828992783181676,0.11251262048227495,0.5833333333333334,-0.09292132369055446,0.0,0.0,0.9963915200721696,1.23,2019,0
4634,JM Large Cap Fund,Large Cap Fund,0.5490421862707467,0.03460064829906595,0.31751064310538357,0.07163378137153721,0.3888888888888889,-0.05942328256941628,5.415468856947296,2.0,0.9521876409562472,1.22,2019,1
4637,Kotak Large Cap Fund,Large Cap Fund,0.5720328229422215,0.05759128497054067,0.4962220644642926,0.1234294124268165,0.6111111111111112,-0.1254395787902006,0.0,0.0,0.927830401443392,1.23,2019,0
4640,LIC MF Large Cap Fund,Large Cap Fund,0.4393586867797438,-0.07508285119193697,0.5174482112901336,0.12362205502285901,0.5,-0.12105046898466944,4.824093086926762,2.0,0.839873703202526,1.62,2019,1
4642,Mirae Asset Large Cap Fund,Large Cap Fund,0.5237922140866526,0.009350676114971757,0.5941665056982807,0.12120223898153074,0.7222222222222222,-0.0953879418521593,2.6666666666666665,2.0,0.992106450157871,0.6,2019,1
4653,SBI Large Cap FUND,Large Cap Fund,0.5655343921324818,0.051092854160801005,0.4354257193760159,0.12165158319773374,0.4166666666666667,-0.11295323298305406,0.0,0.0,0.995489400090212,1.23,2019,0
4663,Taurus Large Cap Fund,Large Cap Fund,0.3904925684805306,-0.1239489694911502,0.29985629889829163,0.11832139320020932,0.3333333333333333,-0.10656447026826554,0.0,0.0,0.5475868290482634,1.23,2019,0
4667,UTI Large Cap Fund,Large Cap Fund,0.5522904223033565,0.03784888433167566,0.46349395477709304,0.11652074438023974,0.5,-0.11553305387533477,13.163586584531144,1.0,0.9781235904375282,1.23,2019,0
4669,Aditya Birla Sun Life Midcap Fund,Mid Cap Fund,0.690831043956044,-0.21621961998412143,0.20325606379901656,0.15822617095417654,0.4166666666666667,-0.2406057523874103,4.996577686516085,1.0,0.8847541723049166,1.23,2019,0
4671,Axis Midcap Fund,Mid Cap Fund,0.7415470125057897,-0.16550365143437573,0.6946624803767661,0.13135365936773827,0.6111111111111112,-0.116609505144537,3.1019849418206706,1.0,0.9528642309427153,0.61,2019,0
4676,DSP Midcap Fund,Mid Cap Fund,0.5526507259318054,-0.35439993800836,0.40837001327464534,0.1480447389371223,0.6111111111111112,-0.1419040245127918,7.498973305954825,3.0,0.9783491204330176,1.2,2019,1
4677,Edelweiss Mid Cap Fund,Mid Cap Fund,1.0361711665114997,0.12912050257133423,0.3975712013878854,0.15717937293866058,0.4722222222222222,-0.19363444596103735,12.013689253935661,1.0,0.9152007216959855,0.6,2019,0
4678,Franklin India Mid Cap Fund,Mid Cap Fund,0.6350667435547038,-0.2719839203854616,0.3500251080247238,0.1330919157391931,0.5277777777777778,-0.13235256745223284,8.91170431211499,3.0,0.9815065403698692,1.23,2019,1
4679,HDFC Mid Cap Fund,Mid Cap Fund,0.9530318222597499,0.04598115831958449,0.2965446459117346,0.15974101416139666,0.4166666666666667,-0.16813976737174502,12.517453798767967,1.0,0.996617050067659,1.23,2019,0
4682,ICICI Prudential MidCap Fund,Mid Cap Fund,0.8292223873204557,-0.0778282766197097,0.3088292493193312,0.143744750246913,0.4722222222222222,-0.16986719310839915,8.635181382614647,3.0,0.9422643211547136,1.46,2019,1
4689,Kotak Midcap Fund,Mid Cap Fund,0.9604515908313377,0.05340092689117226,0.42696738918179994,0.1488432882195852,0.6388888888888888,-0.16187397580083956,0.0,0.0,0.9666215606675688,1.23,2019,0
4695,Motilal Oswal Midcap Fund,Mid Cap Fund,0.9552941421345859,0.04824347819442043,0.30131457772801956,0.15902700650358306,0.4444444444444444,-0.16401075524999148,0.0,0.0,0.9350473612990527,1.23,2019,0
4702,SBI MIDCAP FUND,Mid Cap Fund,1.101783742203797,0.19473307826363162,0.12996436718202534,0.15172379641422098,0.3333333333333333,-0.22532376039080926,9.500342231348391,2.0,0.961659900766802,1.23,2019,1
4705,Sundaram Mid Cap Fund,Mid Cap Fund,0.6527814143123897,-0.25426924962777575,0.21444868473409961,0.15251035423089893,0.3611111111111111,-0.22288355177128968,7.162217659137577,1.0,0.9731619305367614,1.23,2019,0
4709,Taurus Mid Cap Fund,Mid Cap Fund,0.7974683544303797,-0.10958230950978576,0.3988816402609507,0.15266892513721195,0.5,-0.17949773569370112,0.0,0.0,0.6328371673432567,1.23,2019,0
4714,UTI Mid Cap Fund,Mid Cap Fund,0.9387876474441444,0.03173698350397902,0.23782729369545097,0.16437656430651382,0.3333333333333333,-0.22353278273511537,0.33675564681724846,1.0,0.9643662607126748,1.36,2019,0
4729,ICICI Prudential Multicap Fund,Multi Cap Fund,0.6026144612387268,-0.134631573013262,0.4032542552253286,0.11777202161006826,0.4722222222222222,-0.0952841973766396,3.4086242299794662,3.0,0.9645917907081641,1.14,2019,1
4758,Aditya Birla Sun Life Banking and Financial Services Fund,Sectoral/ Thematic,0.3584905660377358,-0.327283837129238,0.7131862493586454,0.19975813840601528,0.6666666666666666,-0.18286964676461395,6.04517453798768,2.0,0.94361750112765,1.21,2019,1
4760,Aditya Birla Sun Life Commodity Equities Fund Global Agri,Sectoral/ Thematic,0.4649567562971951,-0.22081764686977873,0.16223584630240945,0.13023206729327771,0.4444444444444444,-0.15326149924690072,0.0,0.0,0.4648173207036536,1.3,2019,0
4762,Aditya Birla Sun Life Consumption Fund,Sectoral/ Thematic,0.6187182095625636,-0.06705619360441017,0.6274834437086091,0.12678817886083274,0.6666666666666666,-0.11620385859261738,6.269678302532512,2.0,0.9230942715381145,1.23,2019,1
4763,Aditya Birla Sun Life Digital India Fund,Sectoral/ Thematic,1.2,0.5142255968330262,0.5918479757642522,0.13158304457650422,0.6388888888888888,-0.0936362059996532,5.95482546201232,1.0,0.8806946323861073,1.67,2019,0
4767,Aditya Birla Sun Life Infrastructure Fund,Sectoral/ Thematic,0.811760945989134,0.12598654282216015,0.1719101123595506,0.18617965669757247,0.4722222222222222,-0.2920719844357977,3.6057494866529773,1.0,0.8955796120884078,1.91,2019,0
4768,Aditya Birla Sun Life International Equity Fund,Sectoral/ Thematic,0.2893718563192325,-0.3964025468477413,0.4944493295229721,0.11402900741576719,0.5,-0.14617882128795726,12.167008898015059,1.0,0.6659900766801985,1.23,2019,0
4769,Aditya Birla Sun Life International Equity Fund Plan B,Sectoral/ Thematic,0.4053842581374687,-0.2803901450295051,0.3245606996710262,0.09963829614601608,0.4722222222222222,-0.10837833820542041,0.0,0.0,0.7036535859269283,2.23,2019,0
4770,Aditya Birla Sun Life Manufacturing Equity Fund,Sectoral/ Thematic,0.5596125186289121,-0.12616188453806165,0.21778584392014522,0.1389185582911167,0.3888888888888889,-0.20595690747782003,4.914442162902122,1.0,0.897383852052323,1.74,2019,0
4771,Aditya Birla Sun Life MNC Fund,Sectoral/ Thematic,0.2172570065593321,-0.4685173966076417,0.4203438638096046,0.1383439212979209,0.5,-0.14124009411324023,10.535249828884325,1.0,0.9641407307171854,1.23,2019,0
4816,CANARA ROBECO CONSUMPTION FUND,Sectoral/ Thematic,0.7326732673267327,0.04689886415975886,0.6827101073676418,0.1494696806687782,0.6944444444444444,-0.14174528301886793,1.5441478439425051,2.0,0.8441587731168245,1.23,2019,1
4819,CANARA ROBECO INFRASTRUCTURE FUND,Sectoral/ Thematic,0.9124600638977636,0.22668566073078977,0.19404883011190222,0.16681495426784582,0.3055555555555556,-0.22405745062836624,0.0,0.0,0.7160577356788453,1.61,2019,0
4828,DSP India T.I.G.E.R. Fund,Sectoral/ Thematic,0.8116952341137124,0.12592083094673856,0.32225922803720203,0.18216968958031526,0.4166666666666667,-0.2177145899694544,9.527720739219712,2.0,0.9269282814614344,1.63,2019,1
4829,DSP Natural Resources and New Energy Fund,Sectoral/ Thematic,0.8078328218617565,0.12205841869478273,0.2961700193203772,0.17392969348338919,0.4166666666666667,-0.23602016422409314,0.0,0.0,0.7789806044203879,1.23,2019,0
4837,Franklin Asian Equity Fund,Sectoral/ Thematic,0.0352619112336427,-0.650512491933331,0.5286854836316148,0.13690716199622313,0.5555555555555556,-0.1826765020976619,11.956194387405887,2.0,0.7485340550293189,1.84,2019,1
4838,Franklin Build India Fund,Sectoral/ Thematic,0.7632788155138114,0.07750441234683758,0.4083445424510469,0.16170839967155612,0.4444444444444444,-0.15168190100634224,10.321697467488022,3.0,0.9314388813712223,1.17,2019,1
4840,Franklin India Opportunities Fund,Sectoral/ Thematic,0.6594894030731479,-0.02628500009382595,0.3143334494987803,0.13386402195370814,0.3333333333333333,-0.1414854407894251,0.0,0.0,0.8791159224176816,1.23,2019,0
4842,Franklin India Technology Fund,Sectoral/ Thematic,0.7422651995957292,0.05649079642875543,0.5262578119901147,0.11467941553547076,0.5833333333333334,-0.10648884443203184,12.829568788501026,3.0,0.8249887235002256,1.62,2019,1
4849,HDFC Infrastructure Fund,Sectoral/ Thematic,0.6137312699582412,-0.07204313320873257,0.006552107800716937,0.23363650538759595,0.3888888888888889,-0.3537921588769046,0.5831622176591376,3.0,0.9127198917456022,1.23,2019,1
4863,ICICI Prudential Banking and Financial Services Fund,Sectoral/ Thematic,0.3400560972352077,-0.3457183059317661,0.7113142857142859,0.18625238779987852,0.5277777777777778,-0.1428147268408551,2.543463381245722,2.0,0.960532250789355,1.28,2019,1
4871,ICICI Prudential Exports & Services Fund,Sectoral/ Thematic,0.7265637692932575,0.0407893661262837,0.30651666312884734,0.10992240191137599,0.4444444444444444,-0.11811023622047244,3.4086242299794662,2.0,0.9106901217861976,1.78,2019,1
4872,ICICI Prudential FMCG Fund,Sectoral/ Thematic,0.5877815725852872,-0.09799283058168662,0.5554826001313197,0.12487709365613806,0.5277777777777778,-0.12093618302227574,2.543463381245722,2.0,0.8892647722147046,1.8,2019,1
4875,ICICI Prudential Infrastructure Fund,Sectoral/ Thematic,1.034698521046644,0.34892411787967015,0.2720694645441388,0.1642571730722838,0.3611111111111111,-0.18158654662816376,4.0657084188911705,3.0,0.931213351375733,1.8,2019,1
4884,ICICI Prudential Technology Fund,Sectoral/ Thematic,1.3720019579050415,0.6862275547380677,0.49780058651026393,0.1300749782582982,0.5277777777777778,-0.08093832530681995,3.238877481177276,2.0,0.8786648624267027,1.92,2019,1
4886,ICICI Prudential US Bluechip Equity Fund,Sectoral/ Thematic,0.3905238375515009,-0.2952505656154729,0.6511175898930998,0.1382620239982148,0.5,-0.13187954309449637,6.28062970568104,2.0,0.8400992331980154,1.78,2019,1
4924,Kotak Infrastructure & Economic Reform Fund,Sectoral/ Thematic,0.9558580099319478,0.270083606764974,0.2650069799906932,0.16872328049144536,0.5,-0.23362574249636128,0.0,0.0,0.5974289580514208,1.41,2019,0
4942,LIC MF Banking and Financial Services Fund,Sectoral/ Thematic,0.3324426682776087,-0.3533317348893651,0.35868295608801304,0.21401351394623172,0.5,-0.24523301412183454,1.2484599589322383,1.0,0.6623815967523681,1.49,2019,0
4945,LIC MF Infrastructure Fund,Sectoral/ Thematic,0.6396065250238984,-0.046167878143075436,0.41804554677114686,0.15472832027654898,0.5,-0.18225298700667292,6.833675564681725,1.0,0.6531348669373027,1.36,2019,0
4954,Mirae Asset Great Consumer Fund,Sectoral/ Thematic,0.6634362962781226,-0.022338106888851184,0.74452148604691,0.13662258892811965,0.6666666666666666,-0.11424177657300735,3.2361396303901437,1.0,0.9097880018042399,0.53,2019,0
5007,SBI BANKING & FINANCIAL SERVICES FUND,Sectoral/ Thematic,0.3821706824069769,-0.3036037207599969,0.9275986646545018,0.16715238667350227,0.6944444444444444,-0.14183429184667457,2.083504449007529,2.0,0.9104645917907082,1.21,2019,1
5010,SBI COMMA Fund,Sectoral/ Thematic,0.7894398936794746,0.10366549051250085,0.2951977583930837,0.15855184522594204,0.4444444444444444,-0.21880969239420714,5.415468856947296,2.0,0.7886783942264322,1.23,2019,1
5013,SBI CONSUMPTION OPPORTUNITIES FUND,Sectoral/ Thematic,0.8142203647913944,0.12844596162442057,0.5533308775467934,0.14610593859787496,0.4444444444444444,-0.1519534414703389,8.583162217659138,2.0,0.8919711321605773,1.44,2019,1
5023,SBI ESG Exclusionary Strategy Fund,Sectoral/ Thematic,0.4778784265392079,-0.20789597662776588,0.5101270834857038,0.11955905192847993,0.5833333333333334,-0.10256981376274778,2.083504449007529,2.0,0.9447451511050969,1.23,2019,1
5026,SBI HEALTHCARE OPPORTUNITIES FUND,Sectoral/ Thematic,0.9350822414055875,0.2493078382386137,-0.05348772866349846,0.16230988514690664,0.4444444444444444,-0.19293354673184349,0.0,0.0,0.9145241317095174,1.31,2019,0
5028,SBI INFRASTRUCTURE FUND,Sectoral/ Thematic,0.7823832300258675,0.09660882685889371,0.30796852806460395,0.16835669546017396,0.4444444444444444,-0.23456147421687826,0.0,0.0,0.8667117726657646,2.0,2019,0
5035,SBI MNC FUND,Sectoral/ Thematic,0.61463132812396,-0.07114307504301376,0.3826585416312355,0.1315922425996677,0.3888888888888889,-0.14424903672573103,0.0,0.0,0.9603067207938656,1.23,2019,0
5037,SBI PSU Fund,Sectoral/ Thematic,0.580250439974569,-0.10552396319240476,0.0071175367940461065,0.18941167238589746,0.3611111111111111,-0.2927967854399338,5.415468856947296,1.0,0.7568786648624267,2.1,2019,0
5046,SBI TECHNOLOGY OPPORTUNITIES FUND,Sectoral/ Thematic,1.144143792344575,0.45836938917760117,0.5303352705278231,0.1291122023902002,0.5277777777777778,-0.07893761204055195,0.0,0.0,0.7313937753721245,1.83,2019,0
5051,Sundaram Consumption Fund (Formerly Known as Sundaram Rural and Consumption Fund,Sectoral/ Thematic,0.5202067382182965,-0.16556766494867725,0.34400887686391335,0.1462936445656572,0.5,-0.14000230174085437,0.0,0.0,0.7814614343707713,1.23,2019,0
5056,Sundaram Financial Services Opportunities Fund,Sectoral/ Thematic,0.43963675846412,-0.24613764470285382,0.667571971754481,0.16407962498438464,0.5277777777777778,-0.14295482454508243,0.0,0.0,0.7589084348218313,2.14,2019,0
5060,Sundaram Infrastructure Advantage Fund,Sectoral/ Thematic,0.7098178720692233,0.02404346890224951,0.2686548598261627,0.18110152375135916,0.3888888888888889,-0.26568213539329605,3.997262149212868,4.0,0.8800180423996391,2.13,2019,1
5103,Taurus Banking & Financial Services Fund,Sectoral/ Thematic,0.3636938646426312,-0.3220805385243426,0.8491228070175438,0.1621336217747757,0.6111111111111112,-0.11264367816091954,2.5023956194387407,1.0,0.4580514208389716,1.53,2019,0
5106,Taurus Ethical Fund,Sectoral/ Thematic,0.6638838475499093,-0.021890555617064544,0.3854664319839073,0.11732415359784816,0.5,-0.1172282042375825,0.0,0.0,0.5832205683355887,2.03,2019,0
5110,Taurus Infrastructure Fund,Sectoral/ Thematic,0.6657555642327216,-0.02001883893425216,0.3521647307286166,0.15666763490480165,0.4722222222222222,-0.16962384669978708,0.0,0.0,0.4364005412719892,1.86,2019,0
5118,UTI Banking and Financial Services Fund,Sectoral/ Thematic,0.2857577272423756,-0.4000166759245982,0.5410464779958173,0.18681724394167995,0.4722222222222222,-0.16459252616825326,5.579739904175223,1.0,0.9039242219215156,1.82,2019,0
5119,UTI Healthcare Fund,Sectoral/ Thematic,0.8031717880704017,0.11739738490342788,0.023478338511685955,0.15218578162076185,0.3888888888888889,-0.17099072872575463,2.8281998631074607,1.0,0.872575552548489,1.76,2019,0
5120,UTI India Consumer Fund,Sectoral/ Thematic,0.446329959192326,-0.2394444439746478,0.3917381298926086,0.1397613841191644,0.4722222222222222,-0.16636111790108368,1.83709787816564,1.0,0.8288227334235453,2.15,2019,0
5121,UTI Infrastructure Fund,Sectoral/ Thematic,0.58394458767566,-0.10182981549131376,0.29104696271814184,0.17862463986515453,0.4722222222222222,-0.2046671767406274,14.242299794661191,1.0,0.9354984212900316,1.98,2019,0
5122,UTI MNC Fund,Sectoral/ Thematic,0.4195632928377084,-0.2662111103292654,0.38117796808584303,0.1257672430071282,0.4722222222222222,-0.1555777761714682,15.501711156741958,1.0,0.9490302210193956,1.46,2019,0
5123,UTI Transportation and Logistics Fund,Sectoral/ Thematic,0.6400401357252484,-0.045734267441725374,0.06178514466791217,0.176779952557692,0.4166666666666667,-0.3590465085842782,3.271731690622861,1.0,0.9373026612539468,1.43,2019,0
5136,Aditya Birla Sun Life Small Cap Fund,Small Cap Fund,0.7518200593385036,-0.519658107044964,0.11124801554391865,0.1901378805244244,0.3888888888888889,-0.3398407726943745,5.04312114989733,1.0,0.952638700947226,1.24,2019,0
5137,Axis Small Cap Fund,Small Cap Fund,1.0843513670738802,-0.1871267993095873,0.555656108597285,0.13250332313844393,0.6111111111111112,-0.127831715210356,3.2334017796030117,1.0,0.86468200270636,0.39,2019,0
5145,DSP Small Cap Fund,Small Cap Fund,1.1824497323235037,-0.08902843405996386,0.09109556927404867,0.18113778557742932,0.3611111111111111,-0.30588219263942446,9.527720739219712,3.0,0.972936400541272,1.14,2019,1
5147,Franklin India Small Cap Fund,Small Cap Fund,0.9712697578451018,-0.3002084085383657,0.16502482772050148,0.14787801883293675,0.4722222222222222,-0.24844504073345533,8.91170431211499,3.0,0.983085250338295,1.23,2019,1
5149,HDFC Small Cap Fund,Small Cap Fund,1.1349724275772388,-0.13650573880622874,0.3890487021675141,0.16423897187536926,0.6111111111111112,-0.20448715418919453,5.508555783709788,2.0,0.985340550293189,1.23,2019,1
5152,ICICI Prudential Smallcap Fund,Small Cap Fund,1.1817510158847433,-0.08972715049872426,0.248040571692024,0.18267691389795246,0.4722222222222222,-0.27068633739576653,4.867898699520876,3.0,0.843256653134867,1.02,2019,1
5158,Kotak Small Cap Fund,Small Cap Fund,1.3210101339896776,0.04953196760621004,0.30345042066324024,0.16222629331298477,0.5277777777777778,-0.2131885356023287,0.0,0.0,0.9251240414975191,0.9,2019,0
5170,SBI Small Cap Fund,Small Cap Fund,1.2026698126426025,-0.06880835374086502,0.5767706495086335,0.1868082209768164,0.6388888888888888,-0.23255160112762918,6.121834360027378,2.0,0.9479025710419485,1.0,2019,1
5173,Sundaram Small Cap Fund,Small Cap Fund,1.0442681730627512,-0.22720999332071634,0.06056755383730137,0.20867572603690848,0.3888888888888889,-0.3731992190523699,0.0,0.0,0.9215155615696887,1.49,2019,0
5185,Aditya Birla Sun Life Value Fund,Value Fund,0.65559885453896,-0.033623034448576394,0.1054715735179946,0.18223983481122177,0.4166666666666667,-0.329768505174158,5.9575633127994525,1.0,0.9691023906179522,1.23,2019,0
5193,Templeton India Value Fund,Value Fund,0.9148564940221537,0.2256346050346173,0.22488246146807472,0.14829422582546317,0.3333333333333333,-0.19503859979132274,0.9965776865160849,2.0,0.890617952187641,1.57,2019,1
5203,HDFC Value Fund,Value Fund,0.6312126452274655,-0.058009243760070994,0.3914821591948763,0.14008755544537385,0.5277777777777778,-0.12943814934360925,0.4188911704312115,1.0,0.970681100586378,1.23,2019,0
5205,ICICI Prudential Value Fund (erstwhile Value Discovery Fund),Value Fund,0.9888470929848875,0.29962520399735104,0.2244848484848485,0.10241341734913596,0.3055555555555556,-0.1122929274405526,8.851471594798083,2.0,0.9941362201172756,1.23,2019,1
5207,JM Value Fund,Value Fund,0.6603289312518095,-0.028892957735726976,0.4686962103464208,0.16180673382032038,0.5,-0.1437465957179369,13.05407255304586,1.0,0.7559765448804691,1.91,2019,0
5213,Quantum Value Fund,Value Fund,0.5221518987341772,-0.16706999025335922,0.21346284165349,0.09826872247527309,0.4444444444444444,-0.08794326241134752,13.163586584531144,2.0,0.9197113216057735,1.23,2019,1
5214,Sundaram Value Fund,Value Fund,0.5264491596953096,-0.16277272929222686,0.3345280039645366,0.14154631052881175,0.5277777777777778,-0.13693571543958427,4.7501711156741955,3.0,0.9226432115471358,1.23,2019,1
5223,UTI Value Fund,Value Fund,0.6529018876485267,-0.0363200013390097,0.4208236094395897,0.11835784913184054,0.5555555555555556,-0.12057644472165449,2.8774811772758384,2.0,0.9700045105999098,1.23,2019,1
14240,HSBC Tax Saver Equity Fund,ELSS,0.54588020795815,-0.05514490528329963,0.3988075176422761,0.14715957890833403,0.4722222222222222,-0.1567091821314151,0.0,0.0,0.7794316644113667,1.24,2019,0
14302,Aditya Birla Sun Life Tax,ELSS,0.2823943661971831,-0.31863074704426647,0.4416243654822336,0.13357090843418967,0.4444444444444444,-0.14481365065110013,0.0,0.0,0.9012178619756428,1.82,2019,0
1923,Invesco India Contra Fund,Contra Fund,0.7972727272727274,-0.25510559041405,0.28755364806866957,0.2304670870291917,0.5277777777777778,-0.2708598436647882,0.0,0.0,0.9672514619883041,0.56,2020,0
1930,BANDHAN ELSS Tax Saver Fund,ELSS,1.0648694187026115,0.2759369696672105,0.13593045974719872,0.2626926708477076,0.4722222222222222,-0.3628689460751154,4.1971252566735116,1.0,0.9422222222222222,1.23,2020,0
1931,BANK OF INDIA ELSS Tax Saver,ELSS,0.9448848154570225,0.15595236642162147,0.30183811673653665,0.22802119106815666,0.5555555555555556,-0.2164474726667723,0.0,0.0,0.8238596491228071,1.23,2020,0
1934,Groww ELSS Tax Saver Fund (formerly known as Indiabulls Tax Savings Fund),ELSS,0.6481320590790617,-0.14080038995633937,0.14641434262948222,0.20754481742821024,0.4722222222222222,-0.27507163323782235,0.6379192334017796,2.0,0.6748538011695906,1.23,2020,1
1936,Invesco India ELSS Tax Saver Fund,ELSS,0.6624248356873165,-0.12650761334808458,0.340896306019126,0.22040028205088102,0.5277777777777778,-0.25351879450240106,2.759753593429158,2.0,0.9127485380116959,1.23,2020,1
1938,Mahindra Manulife ELSS Tax Saver Fund,ELSS,0.8810829893547686,0.09215054031936754,0.1377634963425279,0.21428080090752308,0.3611111111111111,-0.2735109415190675,0.2080766598220397,2.0,0.8292397660818713,1.23,2020,1
1939,Navi ELSS Tax Saver Fund,ELSS,0.667152470197092,-0.12177997883830904,0.16893816381398585,0.23054763301639622,0.4722222222222222,-0.3044099267987859,0.0,0.0,0.6411695906432748,1.23,2020,0
1942,Nippon India ELSS Tax Saver Fund,ELSS,0.9326572435520543,0.1437247945166532,-0.17954502044577794,0.26220509110927315,0.3611111111111111,-0.46319969104777464,2.6036960985626285,3.0,0.9787134502923976,1.23,2020,1
1943,PGIM India ELSS Tax Saver Fund,ELSS,0.7911494873178629,0.0022170382824618917,0.25372124492557524,0.21959857144053174,0.5277777777777778,-0.2781329923273657,1.297741273100616,1.0,0.8353216374269006,1.23,2020,0
1944,quant ELSS Tax Saver Fund,ELSS,1.4612138769928384,0.6722814279574374,0.5026076032824084,0.24002898373452128,0.5277777777777778,-0.2871790404032818,1.5058179329226558,2.0,0.5010526315789474,1.23,2020,1
1948,Tata ELSS Fund,ELSS,0.775311728170467,-0.013620720864934044,0.21343091322730434,0.22900590248923977,0.4444444444444444,-0.2788698264999515,0.0,0.0,0.9284210526315789,1.23,2020,0
1949,Union ELSS Tax Saver Fund,ELSS,0.7845540913269997,-0.004378357708401337,0.291765637371338,0.2166080042772501,0.5,-0.25750277880696554,1.51129363449692,1.0,0.8128654970760234,1.23,2020,0
1954,BANDHAN Flexi Cap Fund,Flexi Cap Fund,0.6577081100392997,-0.08454676768797587,0.10121521203507441,0.21632289918428288,0.4166666666666667,-0.27558150665262754,4.670773442847365,2.0,0.9693567251461989,1.23,2020,1
1971,PGIM India Flexi Cap Fund,Flexi Cap Fund,0.6940661478599222,-0.04818872986735345,0.4602272727272729,0.23529847833692275,0.5833333333333334,-0.26609724047306177,2.7405886379192332,1.0,0.7532163742690059,1.23,2020,0
1972,quant Flexi Cap Fund,Flexi Cap Fund,1.3403082792040417,0.5980534014767661,0.3241271975780991,0.22031294402859639,0.3888888888888889,-0.31618161526043287,3.915126625598905,3.0,0.3831578947368421,1.23,2020,1
1982,Union Flexi Cap Fund,Flexi Cap Fund,0.7843137254901961,0.04205884776292046,0.33132530120481946,0.2120227224341738,0.5277777777777778,-0.25716886663632227,2.74880219028063,1.0,0.8371929824561404,1.23,2020,0
1984,360 ONE Focused Fund,Focused Fund,0.8101208199020645,0.04880167309805983,0.5352948954470182,0.2502583868457978,0.6944444444444444,-0.27220614592824743,1.138945927446954,1.0,0.9069005847953217,1.23,2020,0
1985,Bandhan Focused Fund,Focused Fund,0.6167756436452799,-0.14454350315872477,0.1406144028788045,0.2182982088968589,0.4722222222222222,-0.279498861047836,4.1971252566735116,1.0,0.9267836257309942,1.23,2020,0
1993,Nippon India Focused Fund,Focused Fund,0.907307761423781,0.1459886146197763,0.10933785694941756,0.26845504245366614,0.3888888888888889,-0.35980802214666147,0.0,0.0,0.9581286549707603,1.23,2020,0
1995,quant Focused Fund,Focused Fund,1.0199501308448131,0.2586309840408084,0.21297965490600074,0.21249723119391253,0.3888888888888889,-0.2865333018972098,3.915126625598905,3.0,0.4661988304093567,0.57,2020,1
2003,Bandhan Large & Mid Cap Fund,Large & Mid Cap Fund,1.0240322298125766,0.1419517392941877,0.15466060987276278,0.23968239595864477,0.4444444444444444,-0.31551116333725027,4.670773442847365,1.0,0.9459649122807018,1.23,2020,0
2004,BANK OF INDIA Large & Mid Cap Fund,Large & Mid Cap Fund,0.8163977322285216,-0.06568275828986725,0.12154561017363658,0.23436427866728818,0.5,-0.2849202513291445,0.0,0.0,0.7709941520467837,1.23,2020,0
2008,Invesco India Large & Mid Cap Fund,Large & Mid Cap Fund,0.7664059104737071,-0.11567458004468179,0.2992659514398647,0.2141410738177112,0.5555555555555556,-0.2643734643734644,0.0,0.0,0.9478362573099415,1.23,2020,0
2013,Navi Large & Midcap Fund,Large & Mid Cap Fund,0.8925270860392647,0.01044659552087579,0.1381771061468829,0.23313414387285475,0.5277777777777778,-0.31155505705423875,1.0677618069815196,1.0,0.6991812865497076,1.23,2020,0
2019,Nippon India Vision Large & Mid Cap Fund,Large & Mid Cap Fund,0.8672534484637555,-0.014827042054633366,0.010902401094099852,0.2448958466281274,0.4444444444444444,-0.3730413837762696,2.6036960985626285,3.0,0.7611695906432748,1.59,2020,1
2022,quant Large & Mid Cap Fund,Large & Mid Cap Fund,1.1524138056687538,0.27033331515036496,0.23093312201904814,0.20270654187750745,0.4444444444444444,-0.2313293363036945,3.912388774811773,3.0,0.464093567251462,2.38,2020,1
2024,Tata Large & MId Cap Fund,Large & Mid Cap Fund,0.8141693796853238,-0.06791111083306511,0.2765434885495582,0.22543922077110362,0.5277777777777778,-0.28125475638051045,2.327173169062286,2.0,0.7595321637426901,1.12,2020,1
2032,BANDHAN Large Cap Fund,Large Cap Fund,0.6287165281625114,-0.004142272836599514,0.2805845992852139,0.20381732717419843,0.4444444444444444,-0.2478957371707847,3.8357289527720737,2.0,0.8629239766081871,1.23,2020,1
2035,Groww Largecap Fund (formerly known as Indiabulls Blue Chip Fund),Large Cap Fund,0.5597529967308391,-0.07310580426827185,0.24965955515206542,0.2170664893048893,0.5277777777777778,-0.28012769353551475,0.6379192334017796,1.0,0.7286549707602339,1.23,2020,0
2044,Invesco India Largecap Fund,Large Cap Fund,0.7155149934810952,0.08265619248198419,0.312008210742388,0.21397820126257336,0.5277777777777778,-0.2652147971360382,0.0,0.0,0.7852631578947369,1.13,2020,0
